PlacementId,Date,Network,Order,Rule,GlobalChain,GlobalType,GlobalImpressions,GlobalServed,GlobalIncome,GlobalFill,GlobalEcpm,GlobalRcpm,ExperimentChain,ExperimentType,ExperimentImpressions,ExperimentServed,ExperimentIncome,ExperimentFill,ExperimentEcpm,ExperimentRcpm
91f27e5e07f3b8c0f824bb476cac2169,2015-10-05,Aol,0,device=mobile; geo_country=us; geo_country=ca; geo_country=gb; geo_country=it; geo_country=fr; geo_country=es; geo_country=nl; geo_country=se; geo_country=pl; geo_country=de; geo_country=au; geo_country=jp; geo_country=in; geo_country=br; geo_country=mx,o19=1.4,Learning,328,9,0.0109,0.02743902,1.211111,0.03323171,o16=1.4,LearningExperiment,822,18,0.0218,0.02189781,1.211111,0.02652068
91f27e5e07f3b8c0f824bb476cac2169,2015-10-05,Aol,0,device=mobile; geo_country=us; geo_country=ca; geo_country=gb; geo_country=it; geo_country=fr; geo_country=es; geo_country=nl; geo_country=se; geo_country=pl; geo_country=de; geo_country=au; geo_country=jp; geo_country=in; geo_country=br; geo_country=mx,o23=0.2,Learning,556,123,0.043,0.221223,0.3495935,0.07733813,o4=0.2,LearningExperiment,149,15,0.0028,0.1006711,0.1866667,0.01879195
91f27e5e07f3b8c0f824bb476cac2169,2015-10-05,Pubmatic,0,device=mobile,p18=0.8:p24=0.6,Learning,346,19,0.018,0.05491329,0.9473684,0.05202312,p9=0.8:p7=0.6,LearningExperiment,821,46,0.036,0.05602923,0.7826087,0.04384896
91f27e5e07f3b8c0f824bb476cac2169,2015-10-05,Pubmatic,1,device=mobile,p18=0.8:p24=0.6,Learning,649,32,0.018,0.04930663,0.5625,0.02773498,p9=0.8:p7=0.6,LearningExperiment,705,32,0.018,0.04539007,0.5625,0.02553191
91f27e5e07f3b8c0f824bb476cac2169,2015-10-05,Pubmatic,0,device=mobile,p32=1.4,Learning,328,12,0.018,0.03658536,1.5,0.05487804,p5=1.4,LearningExperiment,862,25,0.036,0.02900232,1.44,0.04176334
91f27e5e07f3b8c0f824bb476cac2169,2015-10-05,Pubmatic,0,device=mobile,p50=0.2,Learning,304,64,0.018,0.2105263,0.28125,0.05921052,p4=0.2,LearningExperiment,768,194,0.054,0.2526042,0.2783505,0.0703125
91f27e5e07f3b8c0f824bb476cac2169,2015-10-05,Index,0,device=mobile,j17=0.75:p26=0.65:t30=0.5:j18=0.4,Baseline,5779,163,0.1308,0.02820557,0.8024539,0.02263367,j19=0.75:p31=0.65:t10=0.5:j9=0.4:j10=0.4,ExperimentClone,336,21,0.0164,0.0625,0.7809524,0.04880952
91f27e5e07f3b8c0f824bb476cac2169,2015-10-05,Pubmatic,1,device=mobile,j17=0.75:p26=0.65:t30=0.5:j18=0.4,Baseline,12124,847,0.513,0.06986143,0.6056671,0.04231277,j19=0.75:p31=0.65:t10=0.5:j9=0.4:j10=0.4,ExperimentClone,927,64,0.036,0.06903991,0.5625,0.03883495
91f27e5e07f3b8c0f824bb476cac2169,2015-10-05,PulsePoint,2,device=mobile,j17=0.75:p26=0.65:t30=0.5:j18=0.4,Baseline,8277,393,0.2,0.04748097,0.5089059,0.02416334,j19=0.75:p31=0.65:t10=0.5:j9=0.4:j10=0.4,ExperimentClone,900,20,0.01,0.02222222,0.5,0.01111111
91f27e5e07f3b8c0f824bb476cac2169,2015-10-05,Index,3,device=mobile,j17=0.75:p26=0.65:t30=0.5:j18=0.4,Baseline,4249,146,0.0602,0.03436103,0.4123287,0.01416804,j19=0.75:p31=0.65:t10=0.5:j9=0.4:j10=0.4,ExperimentClone,1042,74,0.0307,0.07101727,0.4148649,0.02946257
91f27e5e07f3b8c0f824bb476cac2169,2015-10-06,Aol,0,device=mobile; geo_country=us; geo_country=ca; geo_country=gb; geo_country=it; geo_country=fr; geo_country=es; geo_country=nl; geo_country=se; geo_country=pl; geo_country=de; geo_country=au; geo_country=jp; geo_country=in; geo_country=br; geo_country=mx,o6=0.8:o7=0.6,Learning,219,9,0.0076,0.04109589,0.8444445,0.0347032,o15=0.8:o25=0.6,LearningExperiment,415,12,0.0083,0.02891566,0.6916667,0.02
91f27e5e07f3b8c0f824bb476cac2169,2015-10-06,Aol,1,device=mobile; geo_country=us; geo_country=ca; geo_country=gb; geo_country=it; geo_country=fr; geo_country=es; geo_country=nl; geo_country=se; geo_country=pl; geo_country=de; geo_country=au; geo_country=jp; geo_country=in; geo_country=br; geo_country=mx,o6=0.8:o7=0.6,Learning,205,7,0.0037,0.03414634,0.5285714,0.01804878,o15=0.8:o25=0.6,LearningExperiment,0,0,0,0,0,0
91f27e5e07f3b8c0f824bb476cac2169,2015-10-06,Aol,0,device=mobile; geo_country=us; geo_country=ca; geo_country=gb; geo_country=it; geo_country=fr; geo_country=es; geo_country=nl; geo_country=se; geo_country=pl; geo_country=de; geo_country=au; geo_country=jp; geo_country=in; geo_country=br; geo_country=mx,o19=1.4,Learning,236,6,0.0073,0.02542373,1.216667,0.0309322,o16=1.4,LearningExperiment,554,4,0.0049,0.007220217,1.225,0.008844766
91f27e5e07f3b8c0f824bb476cac2169,2015-10-06,Aol,0,device=mobile; geo_country=us; geo_country=ca; geo_country=gb; geo_country=it; geo_country=fr; geo_country=es; geo_country=nl; geo_country=se; geo_country=pl; geo_country=de; geo_country=au; geo_country=jp; geo_country=in; geo_country=br; geo_country=mx,o23=0.2,Learning,417,87,0.0344,0.2086331,0.3954023,0.08249401,o4=0.2,LearningExperiment,121,10,0.0018,0.08264463,0.18,0.01487603
91f27e5e07f3b8c0f824bb476cac2169,2015-10-06,Pubmatic,0,device=mobile,p18=0.8:p24=0.6,Learning,216,8,0.009,0.03703704,1.125,0.04166666,p9=0.8:p7=0.6,LearningExperiment,647,44,0.036,0.06800618,0.8181818,0.05564142
91f27e5e07f3b8c0f824bb476cac2169,2015-10-06,Pubmatic,1,device=mobile,p18=0.8:p24=0.6,Learning,425,37,0.018,0.08705882,0.4864865,0.04235294,p9=0.8:p7=0.6,LearningExperiment,513,21,0.009,0.04093567,0.4285714,0.01754386
91f27e5e07f3b8c0f824bb476cac2169,2015-10-06,Pubmatic,0,device=mobile,p32=1.4,Learning,240,10,0.009,0.04166667,0.9,0.0375,p5=1.4,LearningExperiment,612,14,0.018,0.02287582,1.285714,0.02941176
91f27e5e07f3b8c0f824bb476cac2169,2015-10-06,Pubmatic,0,device=mobile,p50=0.2,Learning,218,39,0.009,0.1788991,0.2307692,0.0412844,p4=0.2,LearningExperiment,552,144,0.036,0.2608696,0.25,0.06521739
91f27e5e07f3b8c0f824bb476cac2169,2015-10-06,Index,0,device=mobile,j17=0.75:p26=0.65:t30=0.5:j18=0.4,Baseline,17947,575,0.4616,0.03203878,0.8027826,0.02572018,j19=0.75:p31=0.65:t10=0.5:j9=0.4:j10=0.4,ExperimentClone,309,19,0.0147,0.06148867,0.7736842,0.04757282
91f27e5e07f3b8c0f824bb476cac2169,2015-10-06,Pubmatic,1,device=mobile,j17=0.75:p26=0.65:t30=0.5:j18=0.4,Baseline,14696,812,0.486,0.05525313,0.5985222,0.03307022,j19=0.75:p31=0.65:t10=0.5:j9=0.4:j10=0.4,ExperimentClone,756,78,0.045,0.1031746,0.5769231,0.05952381
91f27e5e07f3b8c0f824bb476cac2169,2015-10-06,PulsePoint,2,device=mobile,j17=0.75:p26=0.65:t30=0.5:j18=0.4,Baseline,11713,560,0.28,0.04781013,0.5,0.02390506,j19=0.75:p31=0.65:t10=0.5:j9=0.4:j10=0.4,ExperimentClone,721,18,0.01,0.02496533,0.5555555,0.01386963
91f27e5e07f3b8c0f824bb476cac2169,2015-10-06,Index,3,device=mobile,j17=0.75:p26=0.65:t30=0.5:j18=0.4,Baseline,12839,440,0.1792,0.03427058,0.4072727,0.01395747,j19=0.75:p31=0.65:t10=0.5:j9=0.4:j10=0.4,ExperimentClone,940,46,0.02,0.04893617,0.4347826,0.0212766
91f27e5e07f3b8c0f824bb476cac2169,2015-10-07,Aol,0,device=mobile; geo_country=us; geo_country=ca; geo_country=gb; geo_country=it; geo_country=fr; geo_country=es; geo_country=nl; geo_country=se; geo_country=pl; geo_country=de; geo_country=au; geo_country=jp; geo_country=in; geo_country=br; geo_country=mx,o6=0.8:o7=0.6,Learning,205,11,0.0082,0.05365854,0.7454545,0.04,o15=0.8:o25=0.6,LearningExperiment,343,10,0.0069,0.02915452,0.69,0.02011662
91f27e5e07f3b8c0f824bb476cac2169,2015-10-07,Aol,1,device=mobile; geo_country=us; geo_country=ca; geo_country=gb; geo_country=it; geo_country=fr; geo_country=es; geo_country=nl; geo_country=se; geo_country=pl; geo_country=de; geo_country=au; geo_country=jp; geo_country=in; geo_country=br; geo_country=mx,o6=0.8:o7=0.6,Learning,195,8,0.0051,0.04102564,0.6375,0.02615385,o15=0.8:o25=0.6,LearningExperiment,0,0,0,0,0,0
91f27e5e07f3b8c0f824bb476cac2169,2015-10-07,Aol,0,device=mobile; geo_country=us; geo_country=ca; geo_country=gb; geo_country=it; geo_country=fr; geo_country=es; geo_country=nl; geo_country=se; geo_country=pl; geo_country=de; geo_country=au; geo_country=jp; geo_country=in; geo_country=br; geo_country=mx,o19=1.4,Learning,202,7,0.0085,0.03465347,1.214286,0.04207921,o16=1.4,LearningExperiment,516,8,0.0097,0.01550388,1.2125,0.01879845
91f27e5e07f3b8c0f824bb476cac2169,2015-10-07,Aol,0,device=mobile; geo_country=us; geo_country=ca; geo_country=gb; geo_country=it; geo_country=fr; geo_country=es; geo_country=nl; geo_country=se; geo_country=pl; geo_country=de; geo_country=au; geo_country=jp; geo_country=in; geo_country=br; geo_country=mx,o23=0.2,Learning,357,59,0.0172,0.1652661,0.2915254,0.04817927,o4=0.2,LearningExperiment,106,7,0.0012,0.06603774,0.1714286,0.01132075
91f27e5e07f3b8c0f824bb476cac2169,2015-10-07,Pubmatic,0,device=mobile,p18=0.8:p24=0.6,Learning,201,9,0.009,0.04477612,0.9999999,0.04477612,p9=0.8:p7=0.6,LearningExperiment,554,37,0.036,0.066787,0.9729729,0.06498194
91f27e5e07f3b8c0f824bb476cac2169,2015-10-07,Pubmatic,1,device=mobile,p18=0.8:p24=0.6,Learning,430,26,0.018,0.06046512,0.6923077,0.04186046,p9=0.8:p7=0.6,LearningExperiment,482,14,0.009,0.02904564,0.6428571,0.0186722
91f27e5e07f3b8c0f824bb476cac2169,2015-10-07,Pubmatic,0,device=mobile,p32=1.4,Learning,184,5,0.009,0.02717391,1.8,0.04891304,p5=1.4,LearningExperiment,513,20,0.027,0.03898636,1.35,0.05263158
91f27e5e07f3b8c0f824bb476cac2169,2015-10-07,Pubmatic,0,device=mobile,p50=0.2,Learning,203,44,0.009,0.2167488,0.2045454,0.04433497,p4=0.2,LearningExperiment,525,143,0.036,0.2723809,0.2517482,0.06857143
91f27e5e07f3b8c0f824bb476cac2169,2015-10-07,Index,0,device=mobile,j17=0.75:p26=0.65:t30=0.5:j18=0.4,Baseline,12822,411,0.3262,0.03205428,0.793674,0.02544065,j19=0.75:p31=0.65:t10=0.5:j9=0.4:j10=0.4,ExperimentClone,239,10,0.0081,0.041841,0.81,0.03389122
91f27e5e07f3b8c0f824bb476cac2169,2015-10-07,Pubmatic,1,device=mobile,j17=0.75:p26=0.65:t30=0.5:j18=0.4,Baseline,12063,542,0.333,0.04493078,0.6143911,0.02760507,j19=0.75:p31=0.65:t10=0.5:j9=0.4:j10=0.4,ExperimentClone,618,42,0.027,0.06796116,0.6428571,0.04368932
91f27e5e07f3b8c0f824bb476cac2169,2015-10-07,PulsePoint,2,device=mobile,j17=0.75:p26=0.65:t30=0.5:j18=0.4,Baseline,10786,501,0.25,0.0464491,0.499002,0.02317819,j19=0.75:p31=0.65:t10=0.5:j9=0.4:j10=0.4,ExperimentClone,622,22,0.01,0.03536978,0.4545454,0.01607717
91f27e5e07f3b8c0f824bb476cac2169,2015-10-07,Index,3,device=mobile,j17=0.75:p26=0.65:t30=0.5:j18=0.4,Baseline,9652,335,0.1395,0.03470783,0.4164179,0.01445296,j19=0.75:p31=0.65:t10=0.5:j9=0.4:j10=0.4,ExperimentClone,763,36,0.0159,0.04718218,0.4416667,0.0208388
91f27e5e07f3b8c0f824bb476cac2169,2015-10-08,Aol,0,device=mobile; geo_country=us; geo_country=ca; geo_country=gb; geo_country=it; geo_country=fr; geo_country=es; geo_country=nl; geo_country=se; geo_country=pl; geo_country=de; geo_country=au; geo_country=jp; geo_country=in; geo_country=br; geo_country=mx,o6=0.8:o7=0.6,Learning,205,2,0.0014,0.009756098,0.7,0.006829268,o15=0.8:o25=0.6,LearningExperiment,356,9,0.0063,0.0252809,0.7,0.01769663
91f27e5e07f3b8c0f824bb476cac2169,2015-10-08,Aol,1,device=mobile; geo_country=us; geo_country=ca; geo_country=gb; geo_country=it; geo_country=fr; geo_country=es; geo_country=nl; geo_country=se; geo_country=pl; geo_country=de; geo_country=au; geo_country=jp; geo_country=in; geo_country=br; geo_country=mx,o6=0.8:o7=0.6,Learning,194,7,0.0046,0.03608247,0.6571429,0.02371134,o15=0.8:o25=0.6,LearningExperiment,0,0,0,0,0,0
91f27e5e07f3b8c0f824bb476cac2169,2015-10-08,Aol,0,device=mobile; geo_country=us; geo_country=ca; geo_country=gb; geo_country=it; geo_country=fr; geo_country=es; geo_country=nl; geo_country=se; geo_country=pl; geo_country=de; geo_country=au; geo_country=jp; geo_country=in; geo_country=br; geo_country=mx,o19=1.4,Learning,189,5,0.0068,0.02645503,1.36,0.03597884,o16=1.4,LearningExperiment,483,4,0.0049,0.008281574,1.225,0.01014493
91f27e5e07f3b8c0f824bb476cac2169,2015-10-08,Aol,0,device=mobile; geo_country=us; geo_country=ca; geo_country=gb; geo_country=it; geo_country=fr; geo_country=es; geo_country=nl; geo_country=se; geo_country=pl; geo_country=de; geo_country=au; geo_country=jp; geo_country=in; geo_country=br; geo_country=mx,o23=0.2,Learning,359,60,0.0258,0.1671309,0.43,0.0718663,o4=0.2,LearningExperiment,84,6,0.0015,0.07142857,0.25,0.01785714
91f27e5e07f3b8c0f824bb476cac2169,2015-10-08,Pubmatic,0,device=mobile,p18=0.8:p24=0.6,Learning,179,10,0.009,0.05586592,0.9,0.05027933,p9=0.8:p7=0.6,LearningExperiment,550,26,0.018,0.04727273,0.6923077,0.03272727
91f27e5e07f3b8c0f824bb476cac2169,2015-10-08,Pubmatic,1,device=mobile,p18=0.8:p24=0.6,Learning,408,22,0.009,0.05392157,0.4090909,0.02205882,p9=0.8:p7=0.6,LearningExperiment,473,17,0.009,0.0359408,0.5294117,0.01902748
91f27e5e07f3b8c0f824bb476cac2169,2015-10-08,Pubmatic,0,device=mobile,p32=1.4,Learning,195,4,0.009,0.02051282,2.25,0.04615384,p5=1.4,LearningExperiment,534,22,0.027,0.0411985,1.227273,0.0505618
91f27e5e07f3b8c0f824bb476cac2169,2015-10-08,Pubmatic,0,device=mobile,p50=0.2,Learning,204,58,0.009,0.2843137,0.1551724,0.04411764,p4=0.2,LearningExperiment,512,167,0.036,0.3261719,0.2155689,0.0703125
91f27e5e07f3b8c0f824bb476cac2169,2015-10-08,Index,0,device=mobile,j17=0.75:p26=0.65:t30=0.5:j18=0.4,Baseline,13254,290,0.2291,0.02188019,0.79,0.01728535,j19=0.75:p31=0.65:t10=0.5:j9=0.4:j10=0.4,ExperimentClone,199,8,0.0063,0.040201,0.7875,0.03165829
91f27e5e07f3b8c0f824bb476cac2169,2015-10-08,Pubmatic,1,device=mobile,j17=0.75:p26=0.65:t30=0.5:j18=0.4,Baseline,11456,503,0.306,0.04390712,0.6083499,0.02671089,j19=0.75:p31=0.65:t10=0.5:j9=0.4:j10=0.4,ExperimentClone,569,47,0.027,0.08260106,0.5744681,0.04745167
91f27e5e07f3b8c0f824bb476cac2169,2015-10-08,PulsePoint,2,device=mobile,j17=0.75:p26=0.65:t30=0.5:j18=0.4,Baseline,9869,352,0.18,0.03566724,0.5113637,0.01823893,j19=0.75:p31=0.65:t10=0.5:j9=0.4:j10=0.4,ExperimentClone,562,11,0.01,0.01957295,0.9090909,0.01779359
91f27e5e07f3b8c0f824bb476cac2169,2015-10-08,Index,3,device=mobile,j17=0.75:p26=0.65:t30=0.5:j18=0.4,Baseline,9917,291,0.1172,0.02934355,0.4027492,0.01181809,j19=0.75:p31=0.65:t10=0.5:j9=0.4:j10=0.4,ExperimentClone,714,25,0.0104,0.03501401,0.416,0.01456583
23d5b316d20d174c195ac34b655c9b1d,2015-10-01,Pubmatic,0,device=mobile,p22=1.1,Learning,780,17,0.018,0.02179487,1.058823,0.02307692,p8=1.1,LearningExperiment,242,117,0.036,0.4834711,0.3076923,0.1487603
23d5b316d20d174c195ac34b655c9b1d,2015-10-01,Pubmatic,0,device=mobile,p20=0.05,Learning,841,308,0.063,0.3662307,0.2045455,0.07491082,p10=0.05,LearningExperiment,225,58,0.018,0.2577778,0.3103448,0.08
23d5b316d20d174c195ac34b655c9b1d,2015-10-02,PulsePoint,0,device=mobile,t11=0.5:t15=0.3,Learning,1810,36,0.02,0.0198895,0.5555555,0.01104972,t5=0.5:t23=0.3,LearningExperiment,1307,41,0.02,0.03136955,0.4878049,0.01530222
23d5b316d20d174c195ac34b655c9b1d,2015-10-02,PulsePoint,1,device=mobile,t11=0.5:t15=0.3,Learning,1571,43,0.01,0.0273711,0.2325581,0.006365372,t5=0.5:t23=0.3,LearningExperiment,643,22,0.01,0.03421462,0.4545454,0.0155521
23d5b316d20d174c195ac34b655c9b1d,2015-10-02,Pubmatic,0,device=mobile,p29=0.5:p12=0.3,Learning,669,48,0.036,0.07174888,0.7499999,0.05381166,p3=0.5:p7=0.3,LearningExperiment,934,27,0.018,0.02890792,0.6666666,0.01927195
23d5b316d20d174c195ac34b655c9b1d,2015-10-02,Pubmatic,1,device=mobile,p29=0.5:p12=0.3,Learning,540,210,0.054,0.3888889,0.2571429,0.1,p3=0.5:p7=0.3,LearningExperiment,801,268,0.072,0.3345818,0.2686567,0.08988763
23d5b316d20d174c195ac34b655c9b1d,2015-10-02,PulsePoint,0,device=mobile,t14=1.1,Learning,1018,11,0.01,0.0108055,0.9090909,0.009823183,t21=1.1,LearningExperiment,1353,3,0,0.002217295,0,0
23d5b316d20d174c195ac34b655c9b1d,2015-10-02,PulsePoint,0,device=mobile,t1=0.05,Learning,1473,147,0.01,0.09979633,0.06802721,0.006788866,t7=0.05,LearningExperiment,770,82,0,0.1064935,0,0
23d5b316d20d174c195ac34b655c9b1d,2015-10-02,Pubmatic,0,device=mobile,p22=1.1,Learning,992,22,0.027,0.02217742,1.227273,0.02721774,p8=1.1,LearningExperiment,572,11,0.018,0.01923077,1.636364,0.03146853
23d5b316d20d174c195ac34b655c9b1d,2015-10-02,Pubmatic,0,device=mobile,p20=0.05,Learning,1029,463,0.099,0.4499514,0.2138229,0.09620991,p10=0.05,LearningExperiment,528,333,0.081,0.6306818,0.2432432,0.1534091
23d5b316d20d174c195ac34b655c9b1d,2015-10-02,Pubmatic,0,device=mobile,p11=0.30:t17=0.30:p18=0.25:t2=0.15,BestChain,135053,24195,7.983,0.1791519,0.3299442,0.05911013,p23=0.3:t25=0.3:p24=0.25:t22=0.15:t20=0.15,ExperimentClone,592,266,0.081,0.4493243,0.3045113,0.1368243
23d5b316d20d174c195ac34b655c9b1d,2015-10-02,PulsePoint,1,device=mobile,p11=0.30:t17=0.30:p18=0.25:t2=0.15,BestChain,137194,3530,1.06,0.02572999,0.3002833,0.007726285,p23=0.3:t25=0.3:p24=0.25:t22=0.15:t20=0.15,ExperimentClone,412,6,0,0.01456311,0,0
23d5b316d20d174c195ac34b655c9b1d,2015-10-02,Pubmatic,2,device=mobile,p11=0.30:t17=0.30:p18=0.25:t2=0.15,BestChain,129301,1462,0.468,0.01130695,0.3201094,0.003619462,p23=0.3:t25=0.3:p24=0.25:t22=0.15:t20=0.15,ExperimentClone,389,2,0,0.005141388,0,0
23d5b316d20d174c195ac34b655c9b1d,2015-10-02,PulsePoint,3,device=mobile,p11=0.30:t17=0.30:p18=0.25:t2=0.15,BestChain,128665,2506,0.38,0.01947694,0.1516361,0.002953406,p23=0.3:t25=0.3:p24=0.25:t22=0.15:t20=0.15,ExperimentClone,387,1,0,0.002583979,0,0
23d5b316d20d174c195ac34b655c9b1d,2015-10-03,PulsePoint,0,device=mobile,t11=0.5:t15=0.3,Learning,2571,78,0.04,0.03033839,0.5128205,0.01555815,t5=0.5:t23=0.3,LearningExperiment,1828,54,0.03,0.02954048,0.5555555,0.01641138
23d5b316d20d174c195ac34b655c9b1d,2015-10-03,PulsePoint,1,device=mobile,t11=0.5:t15=0.3,Learning,2194,71,0.02,0.03236099,0.2816901,0.00911577,t5=0.5:t23=0.3,LearningExperiment,905,49,0.01,0.05414364,0.2040816,0.01104972
23d5b316d20d174c195ac34b655c9b1d,2015-10-03,Pubmatic,0,device=mobile,p29=0.5:p12=0.3,Learning,924,48,0.036,0.05194805,0.7499999,0.03896104,p3=0.5:p7=0.3,LearningExperiment,1507,44,0.036,0.02919708,0.8181818,0.02388852
23d5b316d20d174c195ac34b655c9b1d,2015-10-03,Pubmatic,1,device=mobile,p29=0.5:p12=0.3,Learning,794,311,0.09,0.3916877,0.2893891,0.1133501,p3=0.5:p7=0.3,LearningExperiment,1287,393,0.108,0.3053613,0.2748092,0.08391608
23d5b316d20d174c195ac34b655c9b1d,2015-10-03,PulsePoint,0,device=mobile,t14=1.1,Learning,1500,13,0.01,0.008666666,0.7692307,0.006666666,t21=1.1,LearningExperiment,2011,11,0.01,0.005469915,0.9090909,0.00497265
23d5b316d20d174c195ac34b655c9b1d,2015-10-03,PulsePoint,0,device=mobile,t1=0.05,Learning,2194,183,0.01,0.08340929,0.05464481,0.004557885,t7=0.05,LearningExperiment,1108,151,0.01,0.1362816,0.06622516,0.00902527
23d5b316d20d174c195ac34b655c9b1d,2015-10-03,Pubmatic,0,device=mobile,p22=1.1,Learning,1564,30,0.036,0.01918158,1.2,0.0230179,p8=1.1,LearningExperiment,901,15,0.018,0.01664817,1.2,0.0199778
23d5b316d20d174c195ac34b655c9b1d,2015-10-03,Pubmatic,0,device=mobile,p20=0.05,Learning,1568,620,0.126,0.3954082,0.2032258,0.08035714,p10=0.05,LearningExperiment,814,502,0.126,0.6167076,0.250996,0.1547912
23d5b316d20d174c195ac34b655c9b1d,2015-10-03,Pubmatic,0,device=mobile,p11=0.30:t17=0.30:p18=0.25:t2=0.15,BestChain,203116,38661,12.591,0.1903395,0.325677,0.06198921,p23=0.3:t25=0.3:p24=0.25:t22=0.15:t20=0.15,ExperimentClone,882,419,0.126,0.4750567,0.300716,0.1428571
23d5b316d20d174c195ac34b655c9b1d,2015-10-03,PulsePoint,1,device=mobile,p11=0.30:t17=0.30:p18=0.25:t2=0.15,BestChain,191345,3777,1.13,0.01973921,0.2991793,0.005905563,p23=0.3:t25=0.3:p24=0.25:t22=0.15:t20=0.15,ExperimentClone,536,2,0,0.003731343,0,0
23d5b316d20d174c195ac34b655c9b1d,2015-10-03,Pubmatic,2,device=mobile,p11=0.30:t17=0.30:p18=0.25:t2=0.15,BestChain,181271,1997,0.657,0.01101665,0.3289935,0.003624408,p23=0.3:t25=0.3:p24=0.25:t22=0.15:t20=0.15,ExperimentClone,512,5,0,0.009765625,0,0
23d5b316d20d174c195ac34b655c9b1d,2015-10-03,PulsePoint,3,device=mobile,p11=0.30:t17=0.30:p18=0.25:t2=0.15,BestChain,180229,3034,0.46,0.01683414,0.151615,0.002552309,p23=0.3:t25=0.3:p24=0.25:t22=0.15:t20=0.15,ExperimentClone,507,1,0,0.001972387,0,0
23d5b316d20d174c195ac34b655c9b1d,2015-10-04,PulsePoint,0,device=mobile,t11=0.5:t15=0.3,Learning,2890,83,0.04,0.02871972,0.4819277,0.01384083,t5=0.5:t23=0.3,LearningExperiment,2099,52,0.03,0.0247737,0.5769231,0.01429252
23d5b316d20d174c195ac34b655c9b1d,2015-10-04,PulsePoint,1,device=mobile,t11=0.5:t15=0.3,Learning,2471,64,0.02,0.02590045,0.3125,0.008093889,t5=0.5:t23=0.3,LearningExperiment,1107,50,0.02,0.04516712,0.4,0.01806685
23d5b316d20d174c195ac34b655c9b1d,2015-10-04,Pubmatic,0,device=mobile,p29=0.5:p12=0.3,Learning,1041,45,0.027,0.04322767,0.6,0.0259366,p3=0.5:p7=0.3,LearningExperiment,1646,48,0.036,0.0291616,0.7499999,0.0218712
23d5b316d20d174c195ac34b655c9b1d,2015-10-04,Pubmatic,1,device=mobile,p29=0.5:p12=0.3,Learning,867,328,0.09,0.378316,0.2743903,0.1038062,p3=0.5:p7=0.3,LearningExperiment,1404,441,0.117,0.3141026,0.2653061,0.08333334
23d5b316d20d174c195ac34b655c9b1d,2015-10-04,PulsePoint,0,device=mobile,t14=1.1,Learning,1538,11,0.01,0.007152146,0.9090909,0.00650195,t21=1.1,LearningExperiment,2118,17,0.02,0.00802644,1.176471,0.009442871
23d5b316d20d174c195ac34b655c9b1d,2015-10-04,PulsePoint,0,device=mobile,t1=0.05,Learning,2498,225,0.01,0.09007206,0.04444444,0.004003203,t7=0.05,LearningExperiment,1113,169,0.01,0.1518419,0.05917159,0.008984726
23d5b316d20d174c195ac34b655c9b1d,2015-10-04,Pubmatic,0,device=mobile,p22=1.1,Learning,1669,26,0.036,0.01557819,1.384615,0.0215698,p8=1.1,LearningExperiment,895,8,0.009,0.008938547,1.125,0.01005587
23d5b316d20d174c195ac34b655c9b1d,2015-10-04,Pubmatic,0,device=mobile,p20=0.05,Learning,1645,600,0.126,0.3647417,0.21,0.07659575,p10=0.05,LearningExperiment,861,524,0.135,0.6085947,0.2576336,0.1567944
23d5b316d20d174c195ac34b655c9b1d,2015-10-04,Pubmatic,0,device=mobile,p11=0.30:t17=0.30:p18=0.25:t2=0.15,BestChain,218103,37481,12.087,0.17185,0.3224834,0.05541877,p23=0.3:t25=0.3:p24=0.25:t22=0.15:t20=0.15,ExperimentClone,1056,497,0.144,0.4706439,0.2897384,0.1363636
23d5b316d20d174c195ac34b655c9b1d,2015-10-04,PulsePoint,1,device=mobile,p11=0.30:t17=0.30:p18=0.25:t2=0.15,BestChain,210072,4207,1.26,0.02002647,0.2995008,0.005997944,p23=0.3:t25=0.3:p24=0.25:t22=0.15:t20=0.15,ExperimentClone,639,3,0,0.004694836,0,0
23d5b316d20d174c195ac34b655c9b1d,2015-10-04,Pubmatic,2,device=mobile,p11=0.30:t17=0.30:p18=0.25:t2=0.15,BestChain,199131,1807,0.576,0.009074428,0.3187604,0.002892568,p23=0.3:t25=0.3:p24=0.25:t22=0.15:t20=0.15,ExperimentClone,613,1,0,0.001631321,0,0
23d5b316d20d174c195ac34b655c9b1d,2015-10-04,PulsePoint,3,device=mobile,p11=0.30:t17=0.30:p18=0.25:t2=0.15,BestChain,198514,3600,0.54,0.01813474,0.15,0.002720211,p23=0.3:t25=0.3:p24=0.25:t22=0.15:t20=0.15,ExperimentClone,615,0,0,0,0,0
23d5b316d20d174c195ac34b655c9b1d,2015-10-05,PulsePoint,0,device=mobile,t11=0.5:t15=0.3,Learning,2163,74,0.04,0.03421174,0.5405405,0.01849283,t5=0.5:t23=0.3,LearningExperiment,1628,50,0.03,0.03071253,0.6,0.01842752
23d5b316d20d174c195ac34b655c9b1d,2015-10-05,PulsePoint,1,device=mobile,t11=0.5:t15=0.3,Learning,1850,45,0.01,0.02432432,0.2222222,0.005405405,t5=0.5:t23=0.3,LearningExperiment,853,47,0.01,0.05509965,0.2127659,0.01172333
23d5b316d20d174c195ac34b655c9b1d,2015-10-05,Pubmatic,0,device=mobile,p29=0.5:p12=0.3,Learning,781,37,0.027,0.04737516,0.7297298,0.03457106,p3=0.5:p7=0.3,LearningExperiment,1218,38,0.027,0.03119869,0.7105263,0.02216749
